"","Quant","Transform","Model","Year","Country"
"QuantTransform.29120",0.037116815,0.015570713,"UDS 4.0",1,"UDS"
"QuantTransform.29218",0.037303206,0.015665742,"UDS 4.0",1,"UDS"
"QuantTransform.29314",0.037554397,0.015761351,"UDS 4.0",1,"UDS"
"QuantTransform.29414",0.037761553,0.015857544,"UDS 4.0",1,"UDS"
"QuantTransform.29512",0.0380321,0.015954324,"UDS 4.0",1,"UDS"
"QuantTransform.29612",0.038284449,0.016051695,"UDS 4.0",1,"UDS"
"QuantTransform.29711",0.038489949,0.01614966,"UDS 4.0",1,"UDS"
"QuantTransform.29810",0.038758257,0.016248222,"UDS 4.0",1,"UDS"
"QuantTransform.29910",0.03905168,0.016347386,"UDS 4.0",1,"UDS"
"QuantTransform.3008",0.039213553,0.016447156,"UDS 4.0",1,"UDS"
"QuantTransform.30120",0.039536786,0.016553115,"UDS 4.0",1,"UDS"
"QuantTransform.30218",0.039658064,0.016666022,"UDS 4.0",1,"UDS"
"QuantTransform.30314",0.039829357,0.016779699,"UDS 4.0",1,"UDS"
"QuantTransform.30414",0.040018401,0.016894151,"UDS 4.0",1,"UDS"
"QuantTransform.30512",0.040183781,0.017009385,"UDS 4.0",1,"UDS"
"QuantTransform.30612",0.040403926,0.017125404,"UDS 4.0",1,"UDS"
"QuantTransform.30711",0.040649513,0.017242214,"UDS 4.0",1,"UDS"
"QuantTransform.30810",0.040940653,0.017359821,"UDS 4.0",1,"UDS"
"QuantTransform.30910",0.041220028,0.017478231,"UDS 4.0",1,"UDS"
"QuantTransform.31018",0.041522042,0.017597448,"UDS 4.0",1,"UDS"
"QuantTransform.31130",0.041832915,0.017717478,"UDS 4.0",1,"UDS"
"QuantTransform.31218",0.042013187,0.017838327,"UDS 4.0",1,"UDS"
"QuantTransform.31318",0.04224798,0.01796,"UDS 4.0",1,"UDS"
"QuantTransform.31416",0.042568571,0.018082503,"UDS 4.0",1,"UDS"
"QuantTransform.31514",0.04282537,0.018205842,"UDS 4.0",1,"UDS"
"QuantTransform.31614",0.042994824,0.018330022,"UDS 4.0",1,"UDS"
"QuantTransform.31713",0.043256555,0.018455049,"UDS 4.0",1,"UDS"
"QuantTransform.31812",0.04353327,0.018580929,"UDS 4.0",1,"UDS"
"QuantTransform.31912",0.043808367,0.018707668,"UDS 4.0",1,"UDS"
"QuantTransform.32012",0.044059548,0.01883527,"UDS 4.0",1,"UDS"
"QuantTransform.32122",0.044284583,0.018963744,"UDS 4.0",1,"UDS"
"QuantTransform.32218",0.044551524,0.019093093,"UDS 4.0",1,"UDS"
"QuantTransform.32315",0.044797026,0.019223325,"UDS 4.0",1,"UDS"
"QuantTransform.32414",0.045065246,0.019354445,"UDS 4.0",1,"UDS"
"QuantTransform.32512",0.045242283,0.01948646,"UDS 4.0",1,"UDS"
"QuantTransform.32612",0.04544234,0.019619375,"UDS 4.0",1,"UDS"
"QuantTransform.32712",0.045663149,0.019753196,"UDS 4.0",1,"UDS"
"QuantTransform.32811",0.045884345,0.019887931,"UDS 4.0",1,"UDS"
"QuantTransform.32910",0.046136958,0.020023584,"UDS 4.0",1,"UDS"
"QuantTransform.33010",0.046377854,0.020160163,"UDS 4.0",1,"UDS"
"QuantTransform.33120",0.046699611,0.020297673,"UDS 4.0",1,"UDS"
"QuantTransform.33218",0.047104397,0.020436121,"UDS 4.0",1,"UDS"
"QuantTransform.33314",0.047451972,0.020575514,"UDS 4.0",1,"UDS"
"QuantTransform.33414",0.047646868,0.020715857,"UDS 4.0",1,"UDS"
"QuantTransform.33512",0.04805536,0.020857157,"UDS 4.0",1,"UDS"
"QuantTransform.33612",0.048387715,0.020999422,"UDS 4.0",1,"UDS"
"QuantTransform.33711",0.048691391,0.021142657,"UDS 4.0",1,"UDS"
"QuantTransform.33810",0.048921726,0.021286868,"UDS 4.0",1,"UDS"
"QuantTransform.33910",0.049175584,0.021432064,"UDS 4.0",1,"UDS"
"QuantTransform.34010",0.04939523,0.021578249,"UDS 4.0",1,"UDS"
"QuantTransform.34120",0.049749616,0.021725432,"UDS 4.0",1,"UDS"
"QuantTransform.34218",0.049982017,0.021873619,"UDS 4.0",1,"UDS"
"QuantTransform.34314",0.050205655,0.022022816,"UDS 4.0",1,"UDS"
"QuantTransform.34414",0.050621756,0.022173032,"UDS 4.0",1,"UDS"
"QuantTransform.34512",0.050962565,0.022324271,"UDS 4.0",1,"UDS"
"QuantTransform.34612",0.051238545,0.022476543,"UDS 4.0",1,"UDS"
"QuantTransform.34711",0.051518922,0.022629853,"UDS 4.0",1,"UDS"
"QuantTransform.34810",0.05176653,0.022784208,"UDS 4.0",1,"UDS"
"QuantTransform.34910",0.052176489,0.022939617,"UDS 4.0",1,"UDS"
"QuantTransform.35010",0.052523036,0.023096086,"UDS 4.0",1,"UDS"
"QuantTransform.35120",0.052842182,0.023253621,"UDS 4.0",1,"UDS"
"QuantTransform.35218",0.053264525,0.023412232,"UDS 4.0",1,"UDS"
"QuantTransform.35314",0.053603056,0.023571924,"UDS 4.0",1,"UDS"
"QuantTransform.35414",0.053979511,0.023732705,"UDS 4.0",1,"UDS"
"QuantTransform.35512",0.054360102,0.023894584,"UDS 4.0",1,"UDS"
"QuantTransform.35612",0.054665713,0.024057566,"UDS 4.0",1,"UDS"
"QuantTransform.35711",0.055074514,0.02422166,"UDS 4.0",1,"UDS"
"QuantTransform.35810",0.055346382,0.024386873,"UDS 4.0",1,"UDS"
"QuantTransform.35910",0.055606869,0.024553213,"UDS 4.0",1,"UDS"
"QuantTransform.36010",0.055862228,0.024720688,"UDS 4.0",1,"UDS"
"QuantTransform.36120",0.056329967,0.024924297,"UDS 4.0",1,"UDS"
"QuantTransform.36218",0.056677561,0.025137038,"UDS 4.0",1,"UDS"
"QuantTransform.36314",0.057044509,0.025351595,"UDS 4.0",1,"UDS"
"QuantTransform.36414",0.057432185,0.025567983,"UDS 4.0",1,"UDS"
"QuantTransform.36512",0.057943958,0.025786219,"UDS 4.0",1,"UDS"
"QuantTransform.36612",0.058137088,0.026006317,"UDS 4.0",1,"UDS"
"QuantTransform.36711",0.058511147,0.026228293,"UDS 4.0",1,"UDS"
"QuantTransform.36810",0.058816931,0.026452165,"UDS 4.0",1,"UDS"
"QuantTransform.36910",0.059045296,0.026677947,"UDS 4.0",1,"UDS"
"QuantTransform.37010",0.059324482,0.026905656,"UDS 4.0",1,"UDS"
"QuantTransform.37120",0.05981854,0.027135309,"UDS 4.0",1,"UDS"
"QuantTransform.37218",0.060089091,0.027366923,"UDS 4.0",1,"UDS"
"QuantTransform.37314",0.060589677,0.027600513,"UDS 4.0",1,"UDS"
"QuantTransform.37414",0.061027556,0.027836097,"UDS 4.0",1,"UDS"
"QuantTransform.37512",0.061352395,0.028073691,"UDS 4.0",1,"UDS"
"QuantTransform.37612",0.061854757,0.028313314,"UDS 4.0",1,"UDS"
"QuantTransform.37711",0.062221305,0.028554982,"UDS 4.0",1,"UDS"
"QuantTransform.37810",0.062499341,0.028798713,"UDS 4.0",1,"UDS"
"QuantTransform.37910",0.062898466,0.029044524,"UDS 4.0",1,"UDS"
"QuantTransform.38010",0.06323873,0.029292433,"UDS 4.0",1,"UDS"
"QuantTransform.38120",0.063826887,0.029542459,"UDS 4.0",1,"UDS"
"QuantTransform.38218",0.064208275,0.029794618,"UDS 4.0",1,"UDS"
"QuantTransform.38314",0.064588666,0.03004893,"UDS 4.0",1,"UDS"
"QuantTransform.38414",0.064924059,0.030305412,"UDS 4.0",1,"UDS"
"QuantTransform.38512",0.065419413,0.030564084,"UDS 4.0",1,"UDS"
"QuantTransform.38612",0.065827495,0.030824963,"UDS 4.0",1,"UDS"
"QuantTransform.38711",0.066383858,0.03108807,"UDS 4.0",1,"UDS"
"QuantTransform.38810",0.066702857,0.031353422,"UDS 4.0",1,"UDS"
"QuantTransform.38910",0.067051961,0.031621038,"UDS 4.0",1,"UDS"
"QuantTransform.39010",0.067584008,0.031890939,"UDS 4.0",1,"UDS"
"QuantTransform.39120",0.068057227,0.032163144,"UDS 4.0",1,"UDS"
"QuantTransform.39218",0.068605701,0.032437673,"UDS 4.0",1,"UDS"
"QuantTransform.39314",0.069235401,0.032714544,"UDS 4.0",1,"UDS"
"QuantTransform.39414",0.069521424,0.032993779,"UDS 4.0",1,"UDS"
"QuantTransform.39512",0.069898895,0.033275397,"UDS 4.0",1,"UDS"
"QuantTransform.39612",0.070236712,0.033559419,"UDS 4.0",1,"UDS"
"QuantTransform.39711",0.070679261,0.033845865,"UDS 4.0",1,"UDS"
"QuantTransform.39810",0.070987852,0.034134756,"UDS 4.0",1,"UDS"
"QuantTransform.39910",0.071411178,0.034426113,"UDS 4.0",1,"UDS"
"QuantTransform.4008",0.07184854,0.034719957,"UDS 4.0",1,"UDS"
"QuantTransform.40120",0.072416663,0.035016309,"UDS 4.0",1,"UDS"
"QuantTransform.40218",0.073023429,0.03531519,"UDS 4.0",1,"UDS"
"QuantTransform.40314",0.073666657,0.035616622,"UDS 4.0",1,"UDS"
"QuantTransform.40414",0.073998407,0.035920628,"UDS 4.0",1,"UDS"
"QuantTransform.40512",0.074463066,0.036227228,"UDS 4.0",1,"UDS"
"QuantTransform.40612",0.074908292,0.036536445,"UDS 4.0",1,"UDS"
"QuantTransform.40711",0.075562705,0.036848302,"UDS 4.0",1,"UDS"
"QuantTransform.40810",0.075973289,0.037176893,"UDS 4.0",1,"UDS"
"QuantTransform.40910",0.07644299,0.037612895,"UDS 4.0",1,"UDS"
"QuantTransform.41018",0.077001096,0.038054011,"UDS 4.0",1,"UDS"
"QuantTransform.41130",0.077732586,0.038500301,"UDS 4.0",1,"UDS"
"QuantTransform.41218",0.07831705,0.038951824,"UDS 4.0",1,"UDS"
"QuantTransform.41318",0.078953265,0.039408643,"UDS 4.0",1,"UDS"
"QuantTransform.41416",0.079361261,0.039870819,"UDS 4.0",1,"UDS"
"QuantTransform.41514",0.079957644,0.040338415,"UDS 4.0",1,"UDS"
"QuantTransform.41614",0.080595728,0.040811496,"UDS 4.0",1,"UDS"
"QuantTransform.41713",0.081260238,0.041290124,"UDS 4.0",1,"UDS"
"QuantTransform.41812",0.081971622,0.041774366,"UDS 4.0",1,"UDS"
"QuantTransform.41912",0.082535553,0.042264287,"UDS 4.0",1,"UDS"
"QuantTransform.42012",0.083141324,0.042759953,"UDS 4.0",1,"UDS"
"QuantTransform.42122",0.083944774,0.043261433,"UDS 4.0",1,"UDS"
"QuantTransform.42218",0.084543905,0.043768794,"UDS 4.0",1,"UDS"
"QuantTransform.42315",0.08509183,0.044282105,"UDS 4.0",1,"UDS"
"QuantTransform.42414",0.085706641,0.044801436,"UDS 4.0",1,"UDS"
"QuantTransform.42512",0.086380412,0.045326858,"UDS 4.0",1,"UDS"
"QuantTransform.42612",0.086871879,0.045858441,"UDS 4.0",1,"UDS"
"QuantTransform.42712",0.087540375,0.046396259,"UDS 4.0",1,"UDS"
"QuantTransform.42811",0.088292482,0.046940385,"UDS 4.0",1,"UDS"
"QuantTransform.42910",0.089067974,0.047490892,"UDS 4.0",1,"UDS"
"QuantTransform.43010",0.089647176,0.048047855,"UDS 4.0",1,"UDS"
"QuantTransform.43120",0.090309209,0.04861135,"UDS 4.0",1,"UDS"
"QuantTransform.43218",0.09086957,0.049181453,"UDS 4.0",1,"UDS"
"QuantTransform.43314",0.091818663,0.049758243,"UDS 4.0",1,"UDS"
"QuantTransform.43414",0.092414338,0.050341797,"UDS 4.0",1,"UDS"
"QuantTransform.43512",0.093392906,0.050932195,"UDS 4.0",1,"UDS"
"QuantTransform.43612",0.094065909,0.051529517,"UDS 4.0",1,"UDS"
"QuantTransform.43711",0.094849434,0.052133844,"UDS 4.0",1,"UDS"
"QuantTransform.43810",0.095978395,0.052745258,"UDS 4.0",1,"UDS"
"QuantTransform.43910",0.096879397,0.053363844,"UDS 4.0",1,"UDS"
"QuantTransform.44010",0.09779523,0.053989683,"UDS 4.0",1,"UDS"
"QuantTransform.44120",0.098781264,0.054622863,"UDS 4.0",1,"UDS"
"QuantTransform.44218",0.099537167,0.055263468,"UDS 4.0",1,"UDS"
"QuantTransform.44314",0.100115639,0.056021642,"UDS 4.0",1,"UDS"
"QuantTransform.44414",0.101243602,0.057003171,"UDS 4.0",1,"UDS"
"QuantTransform.44512",0.10168643,0.058001897,"UDS 4.0",1,"UDS"
"QuantTransform.44612",0.103098736,0.05901812,"UDS 4.0",1,"UDS"
"QuantTransform.44711",0.103992174,0.060052149,"UDS 4.0",1,"UDS"
"QuantTransform.44810",0.104590902,0.061104295,"UDS 4.0",1,"UDS"
"QuantTransform.44910",0.105265837,0.062174874,"UDS 4.0",1,"UDS"
"QuantTransform.45010",0.106445972,0.063264211,"UDS 4.0",1,"UDS"
"QuantTransform.45120",0.107484392,0.064372633,"UDS 4.0",1,"UDS"
"QuantTransform.45218",0.108920311,0.065500476,"UDS 4.0",1,"UDS"
"QuantTransform.45314",0.109912703,0.066648079,"UDS 4.0",1,"UDS"
"QuantTransform.45414",0.111068634,0.067815789,"UDS 4.0",1,"UDS"
"QuantTransform.45512",0.112234606,0.069003957,"UDS 4.0",1,"UDS"
"QuantTransform.45612",0.113804069,0.070212943,"UDS 4.0",1,"UDS"
"QuantTransform.45711",0.115417693,0.071443111,"UDS 4.0",1,"UDS"
"QuantTransform.45810",0.116607873,0.072694832,"UDS 4.0",1,"UDS"
"QuantTransform.45910",0.117897699,0.073968484,"UDS 4.0",1,"UDS"
"QuantTransform.46010",0.118978441,0.075264451,"UDS 4.0",1,"UDS"
"QuantTransform.46120",0.120662103,0.076583124,"UDS 4.0",1,"UDS"
"QuantTransform.46218",0.122171817,0.077924901,"UDS 4.0",1,"UDS"
"QuantTransform.46314",0.123076,0.079290187,"UDS 4.0",1,"UDS"
"QuantTransform.46414",0.124567566,0.080679393,"UDS 4.0",1,"UDS"
"QuantTransform.46512",0.126810036,0.082092938,"UDS 4.0",1,"UDS"
"QuantTransform.46612",0.128001039,0.08353125,"UDS 4.0",1,"UDS"
"QuantTransform.46711",0.130527413,0.08550776,"UDS 4.0",1,"UDS"
"QuantTransform.46810",0.13202507,0.087531039,"UDS 4.0",1,"UDS"
"QuantTransform.46910",0.135026071,0.089602192,"UDS 4.0",1,"UDS"
"QuantTransform.47010",0.137232749,0.091722353,"UDS 4.0",1,"UDS"
"QuantTransform.47120",0.138916421,0.09389268,"UDS 4.0",1,"UDS"
"QuantTransform.47218",0.140341169,0.096114362,"UDS 4.0",1,"UDS"
"QuantTransform.47314",0.142309877,0.098388613,"UDS 4.0",1,"UDS"
"QuantTransform.47414",0.144649702,0.100716678,"UDS 4.0",1,"UDS"
"QuantTransform.47512",0.147478144,0.103099829,"UDS 4.0",1,"UDS"
"QuantTransform.47612",0.14958325,0.105539369,"UDS 4.0",1,"UDS"
"QuantTransform.47711",0.152907294,0.108036634,"UDS 4.0",1,"UDS"
"QuantTransform.47810",0.154644744,0.110592989,"UDS 4.0",1,"UDS"
"QuantTransform.47910",0.157208839,0.113209833,"UDS 4.0",1,"UDS"
"QuantTransform.48010",0.160565809,0.115888596,"UDS 4.0",1,"UDS"
"QuantTransform.48120",0.163816816,0.118630743,"UDS 4.0",1,"UDS"
"QuantTransform.48218",0.167787192,0.121437775,"UDS 4.0",1,"UDS"
"QuantTransform.48314",0.1717923,0.124311227,"UDS 4.0",1,"UDS"
"QuantTransform.48414",0.176490366,0.127252671,"UDS 4.0",1,"UDS"
